Year MO DY HR MN BOUH
2013 04 06 16 00 20803.52
2013 04 06 16 01 20803.50
2013 04 06 16 02 20803.18
2013 04 06 16 03 20803.03
2013 04 06 16 04 20802.96
2013 04 06 16 05 20803.08
2013 04 06 16 06 20802.85
2013 04 06 16 07 20802.74
2013 04 06 16 08 20802.92
2013 04 06 16 09 20803.12
2013 04 06 16 10 20803.13
2013 04 06 16 11 20803.12
2013 04 06 16 12 20802.99
2013 04 06 16 13 20802.66
2013 04 06 16 14 20802.30
2013 04 06 16 15 20801.53
2013 04 06 16 16 20800.79
2013 04 06 16 17 20800.24
2013 04 06 16 18 20800.10
2013 04 06 16 19 20799.42
2013 04 06 16 20 20798.78
2013 04 06 16 21 20798.33
2013 04 06 16 22 20798.14
2013 04 06 16 23 20798.28
2013 04 06 16 24 20798.27
2013 04 06 16 25 20798.37
2013 04 06 16 26 20798.35
2013 04 06 16 27 20798.09
2013 04 06 16 28 20797.94
2013 04 06 16 29 20797.99
2013 04 06 16 30 20797.86
2013 04 06 16 31 20797.48
2013 04 06 16 32 20797.37
2013 04 06 16 33 20797.31
2013 04 06 16 34 20797.22
2013 04 06 16 35 20797.24
2013 04 06 16 36 20796.83
2013 04 06 16 37 20796.55
2013 04 06 16 38 20796.45
2013 04 06 16 39 20796.14
2013 04 06 16 40 20796.02
2013 04 06 16 41 20795.97
2013 04 06 16 42 20795.97
2013 04 06 16 43 20796.28
2013 04 06 16 44 20796.41
2013 04 06 16 45 20796.53
2013 04 06 16 46 20796.62
2013 04 06 16 47 20796.84
2013 04 06 16 48 20797.09
2013 04 06 16 49 20797.03
2013 04 06 16 50 20797.10
2013 04 06 16 51 20797.31
2013 04 06 16 52 20797.35
2013 04 06 16 53 20797.20
2013 04 06 16 54 20797.02
2013 04 06 16 55 20797.04
2013 04 06 16 56 20796.93
2013 04 06 16 57 20796.51
2013 04 06 16 58 20796.14
2013 04 06 16 59 20795.98
2013 04 06 17 00 20796.02
2013 04 06 17 01 20796.06
2013 04 06 17 02 20796.07
2013 04 06 17 03 20795.89
2013 04 06 17 04 20795.72
2013 04 06 17 05 20795.68
2013 04 06 17 06 20795.53
2013 04 06 17 07 20795.62
2013 04 06 17 08 20795.68
2013 04 06 17 09 20795.53
2013 04 06 17 10 20795.63
2013 04 06 17 11 20795.55
2013 04 06 17 12 20795.65
2013 04 06 17 13 20795.88
2013 04 06 17 14 20795.79
2013 04 06 17 15 20795.94
2013 04 06 17 16 20795.95
2013 04 06 17 17 20796.12
2013 04 06 17 18 20796.40
2013 04 06 17 19 20796.43
2013 04 06 17 20 20796.48
2013 04 06 17 21 20796.62
2013 04 06 17 22 20796.72
2013 04 06 17 23 20796.76
2013 04 06 17 24 20796.94
2013 04 06 17 25 20796.91
2013 04 06 17 26 20796.95
2013 04 06 17 27 20796.99
2013 04 06 17 28 20797.03
2013 04 06 17 29 20797.03
2013 04 06 17 30 20797.05
2013 04 06 17 31 20797.17
2013 04 06 17 32 20797.17
2013 04 06 17 33 20797.11
2013 04 06 17 34 20796.94
2013 04 06 17 35 20796.96
2013 04 06 17 36 20796.60
2013 04 06 17 37 20796.80
2013 04 06 17 38 20796.96
2013 04 06 17 39 20796.89
2013 04 06 17 40 20796.75
2013 04 06 17 41 20796.53
2013 04 06 17 42 20796.45
2013 04 06 17 43 20796.39
2013 04 06 17 44 20796.40
2013 04 06 17 45 20796.44
2013 04 06 17 46 20796.36
2013 04 06 17 47 20796.29
2013 04 06 17 48 20796.35
2013 04 06 17 49 20796.26
2013 04 06 17 50 20796.16
2013 04 06 17 51 20795.96
2013 04 06 17 52 20795.78
2013 04 06 17 53 20795.70
2013 04 06 17 54 20795.59
2013 04 06 17 55 20795.58
2013 04 06 17 56 20795.50
2013 04 06 17 57 20795.50
2013 04 06 17 58 20795.48
2013 04 06 17 59 20795.55
2013 04 06 18 00 20795.43
2013 04 06 18 01 20795.49
2013 04 06 18 02 20795.53
2013 04 06 18 03 20795.57
2013 04 06 18 04 20795.61
2013 04 06 18 05 20795.71
2013 04 06 18 06 20795.66
2013 04 06 18 07 20795.75
2013 04 06 18 08 20795.94
2013 04 06 18 09 20795.87
2013 04 06 18 10 20796.01
2013 04 06 18 11 20796.13
2013 04 06 18 12 20796.14
2013 04 06 18 13 20796.37
2013 04 06 18 14 20796.37
2013 04 06 18 15 20796.49
2013 04 06 18 16 20796.56
2013 04 06 18 17 20796.54
2013 04 06 18 18 20796.56
2013 04 06 18 19 20796.80
2013 04 06 18 20 20796.74
2013 04 06 18 21 20796.85
2013 04 06 18 22 20796.80
2013 04 06 18 23 20796.98
2013 04 06 18 24 20797.07
2013 04 06 18 25 20797.03
2013 04 06 18 26 20797.06
2013 04 06 18 27 20796.97
2013 04 06 18 28 20796.64
2013 04 06 18 29 20796.92
2013 04 06 18 30 20796.89
2013 04 06 18 31 20797.12
2013 04 06 18 32 20797.21
2013 04 06 18 33 20797.16
2013 04 06 18 34 20797.44
2013 04 06 18 35 20797.25
2013 04 06 18 36 20797.13
2013 04 06 18 37 20796.67
2013 04 06 18 38 20796.48
2013 04 06 18 39 20796.65
2013 04 06 18 40 20796.33
2013 04 06 18 41 20796.14
2013 04 06 18 42 20796.19
2013 04 06 18 43 20795.96
2013 04 06 18 44 20796.21
2013 04 06 18 45 20796.09
2013 04 06 18 46 20795.86
2013 04 06 18 47 20796.05
2013 04 06 18 48 20796.30
2013 04 06 18 49 20796.73
2013 04 06 18 50 20796.60
2013 04 06 18 51 20796.49
2013 04 06 18 52 20796.61
2013 04 06 18 53 20796.98
2013 04 06 18 54 20797.12
2013 04 06 18 55 20796.84
2013 04 06 18 56 20796.58
2013 04 06 18 57 20796.34
2013 04 06 18 58 20796.60
2013 04 06 18 59 20796.49
2013 04 06 19 00 20796.27
2013 04 06 19 01 20795.90
2013 04 06 19 02 20796.35
2013 04 06 19 03 20796.47
2013 04 06 19 04 20796.74
2013 04 06 19 05 20796.71
2013 04 06 19 06 20796.77
2013 04 06 19 07 20797.07
2013 04 06 19 08 20797.14
2013 04 06 19 09 20797.38
2013 04 06 19 10 20797.90
2013 04 06 19 11 20798.41
2013 04 06 19 12 20798.25
2013 04 06 19 13 20798.67
2013 04 06 19 14 20798.77
2013 04 06 19 15 20799.23
2013 04 06 19 16 20799.61
2013 04 06 19 17 20799.52
2013 04 06 19 18 20799.71
2013 04 06 19 19 20799.71
2013 04 06 19 20 20800.05
2013 04 06 19 21 20800.07
2013 04 06 19 22 20800.31
2013 04 06 19 23 20800.66
2013 04 06 19 24 20800.69
2013 04 06 19 25 20800.90
2013 04 06 19 26 20801.39
2013 04 06 19 27 20801.24
2013 04 06 19 28 20801.60
2013 04 06 19 29 20801.71
2013 04 06 19 30 20802.02
2013 04 06 19 31 20801.89
2013 04 06 19 32 20801.91
2013 04 06 19 33 20802.42
2013 04 06 19 34 20802.61
2013 04 06 19 35 20803.10
2013 04 06 19 36 20802.65
2013 04 06 19 37 20803.04
2013 04 06 19 38 20803.05
2013 04 06 19 39 20803.90
2013 04 06 19 40 20803.89
2013 04 06 19 41 20803.98
2013 04 06 19 42 20804.41
2013 04 06 19 43 20804.86
2013 04 06 19 44 20804.37
2013 04 06 19 45 20804.02
2013 04 06 19 46 20803.96
2013 04 06 19 47 20804.59
2013 04 06 19 48 20805.18
2013 04 06 19 49 20805.69
2013 04 06 19 50 20805.07
2013 04 06 19 51 20804.72
2013 04 06 19 52 20804.76
2013 04 06 19 53 20805.51
2013 04 06 19 54 20805.38
2013 04 06 19 55 20805.83
2013 04 06 19 56 20806.35
2013 04 06 19 57 20806.04
2013 04 06 19 58 20806.53
2013 04 06 19 59 20806.72
2013 04 06 20 00 20806.94
2013 04 06 20 01 20806.94
2013 04 06 20 02 20807.09
2013 04 06 20 03 20807.26
2013 04 06 20 04 20807.10
2013 04 06 20 05 20808.12
2013 04 06 20 06 20808.24
2013 04 06 20 07 20807.94
2013 04 06 20 08 20807.99
2013 04 06 20 09 20808.54
2013 04 06 20 10 20808.63
2013 04 06 20 11 20808.62
2013 04 06 20 12 20808.66
2013 04 06 20 13 20808.96
2013 04 06 20 14 20808.92
2013 04 06 20 15 20808.94
2013 04 06 20 16 20809.37
2013 04 06 20 17 20809.53
2013 04 06 20 18 20810.19
2013 04 06 20 19 20810.49
2013 04 06 20 20 20810.52
2013 04 06 20 21 20811.00
2013 04 06 20 22 20811.34
2013 04 06 20 23 20811.53
2013 04 06 20 24 20812.08
2013 04 06 20 25 20812.14
2013 04 06 20 26 20812.52
2013 04 06 20 27 20812.90
2013 04 06 20 28 20812.85
2013 04 06 20 29 20813.40
2013 04 06 20 30 20813.83
2013 04 06 20 31 20814.08
2013 04 06 20 32 20814.00
2013 04 06 20 33 20814.04
2013 04 06 20 34 20814.08
2013 04 06 20 35 20814.69
2013 04 06 20 36 20814.70
2013 04 06 20 37 20814.83
2013 04 06 20 38 20814.89
2013 04 06 20 39 20815.42
2013 04 06 20 40 20815.63
2013 04 06 20 41 20815.87
2013 04 06 20 42 20816.12
2013 04 06 20 43 20816.09
2013 04 06 20 44 20816.60
2013 04 06 20 45 20816.66
2013 04 06 20 46 20816.69
2013 04 06 20 47 20816.75
2013 04 06 20 48 20817.09
2013 04 06 20 49 20817.15
2013 04 06 20 50 20817.43
2013 04 06 20 51 20817.67
2013 04 06 20 52 20817.50
2013 04 06 20 53 20817.78
2013 04 06 20 54 20817.85
2013 04 06 20 55 20817.87
2013 04 06 20 56 20817.92
2013 04 06 20 57 20817.67
2013 04 06 20 58 20817.64
2013 04 06 20 59 20817.74
2013 04 06 21 00 20817.85
2013 04 06 21 01 20817.64
2013 04 06 21 02 20817.49
2013 04 06 21 03 20817.89
2013 04 06 21 04 20817.83
2013 04 06 21 05 20817.58
2013 04 06 21 06 20817.26
2013 04 06 21 07 20817.02
2013 04 06 21 08 20816.94
2013 04 06 21 09 20817.15
2013 04 06 21 10 20817.25
2013 04 06 21 11 20817.36
2013 04 06 21 12 20817.54
2013 04 06 21 13 20817.31
2013 04 06 21 14 20817.41
2013 04 06 21 15 20817.42
2013 04 06 21 16 20817.17
2013 04 06 21 17 20817.03
2013 04 06 21 18 20816.73
2013 04 06 21 19 20816.56
2013 04 06 21 20 20816.44
2013 04 06 21 21 20816.70
2013 04 06 21 22 20816.80
2013 04 06 21 23 20816.90
2013 04 06 21 24 20816.95
2013 04 06 21 25 20816.96
2013 04 06 21 26 20817.05
2013 04 06 21 27 20817.12
2013 04 06 21 28 20817.28
2013 04 06 21 29 20817.21
2013 04 06 21 30 20817.35
2013 04 06 21 31 20817.43
2013 04 06 21 32 20817.57
2013 04 06 21 33 20817.69
2013 04 06 21 34 20817.58
2013 04 06 21 35 20817.70
2013 04 06 21 36 20817.89
2013 04 06 21 37 20818.25
2013 04 06 21 38 20818.22
2013 04 06 21 39 20818.51
2013 04 06 21 40 20818.67
2013 04 06 21 41 20818.81
2013 04 06 21 42 20819.22
2013 04 06 21 43 20819.51
2013 04 06 21 44 20819.66
2013 04 06 21 45 20819.69
2013 04 06 21 46 20819.82
2013 04 06 21 47 20820.16
2013 04 06 21 48 20820.09
2013 04 06 21 49 20820.11
2013 04 06 21 50 20820.57
2013 04 06 21 51 20820.68
2013 04 06 21 52 20820.76
2013 04 06 21 53 20820.91
2013 04 06 21 54 20820.89
2013 04 06 21 55 20821.09
2013 04 06 21 56 20821.30
2013 04 06 21 57 20821.24
2013 04 06 21 58 20821.31
2013 04 06 21 59 20821.42
2013 04 06 22 00 20821.43
2013 04 06 22 01 20821.44
2013 04 06 22 02 20821.50
2013 04 06 22 03 20821.27
2013 04 06 22 04 20821.14
2013 04 06 22 05 20821.30
2013 04 06 22 06 20821.55
2013 04 06 22 07 20821.96
2013 04 06 22 08 20821.73
2013 04 06 22 09 20821.71
2013 04 06 22 10 20821.73
2013 04 06 22 11 20821.86
2013 04 06 22 12 20821.82
2013 04 06 22 13 20821.74
2013 04 06 22 14 20821.47
2013 04 06 22 15 20821.59
2013 04 06 22 16 20821.26
2013 04 06 22 17 20820.96
2013 04 06 22 18 20821.01
2013 04 06 22 19 20820.60
2013 04 06 22 20 20820.69
2013 04 06 22 21 20820.31
2013 04 06 22 22 20820.73
2013 04 06 22 23 20820.87
2013 04 06 22 24 20820.14
2013 04 06 22 25 20820.03
2013 04 06 22 26 20819.73
2013 04 06 22 27 20819.64
2013 04 06 22 28 20819.04
2013 04 06 22 29 20818.97
2013 04 06 22 30 20818.45
2013 04 06 22 31 20818.46
2013 04 06 22 32 20818.07
2013 04 06 22 33 20817.73
2013 04 06 22 34 20817.74
2013 04 06 22 35 20817.91
2013 04 06 22 36 20818.00
2013 04 06 22 37 20817.85
2013 04 06 22 38 20818.28
2013 04 06 22 39 20818.66
2013 04 06 22 40 20818.46
2013 04 06 22 41 20818.51
2013 04 06 22 42 99999.00
2013 04 06 22 43 99999.00
2013 04 06 22 44 99999.00
2013 04 06 22 45 99999.00
2013 04 06 22 46 99999.00
2013 04 06 22 47 99999.00
2013 04 06 22 48 99999.00
2013 04 06 22 49 99999.00
2013 04 06 22 50 99999.00
2013 04 06 22 51 99999.00
2013 04 06 22 52 99999.00
2013 04 06 22 53 99999.00
2013 04 06 22 54 99999.00
2013 04 06 22 55 99999.00
2013 04 06 22 56 99999.00
2013 04 06 22 57 99999.00
2013 04 06 22 58 99999.00
2013 04 06 22 59 99999.00
2013 04 06 23 00 99999.99
2013 04 06 23 01 99999.99
2013 04 06 23 02 20828.42
2013 04 06 23 03 20828.90
2013 04 06 23 04 20829.36
2013 04 06 23 05 20829.65
2013 04 06 23 06 20829.81
2013 04 06 23 07 20829.97
2013 04 06 23 08 20830.22
2013 04 06 23 09 20830.10
2013 04 06 23 10 20829.89
2013 04 06 23 11 20829.91
2013 04 06 23 12 20829.78
2013 04 06 23 13 20829.54
2013 04 06 23 14 20829.29
2013 04 06 23 15 20829.38
2013 04 06 23 16 20829.67
2013 04 06 23 17 20830.57
2013 04 06 23 18 20830.94
2013 04 06 23 19 20831.33
2013 04 06 23 20 20831.65
2013 04 06 23 21 20831.63
2013 04 06 23 22 20831.53
2013 04 06 23 23 20831.31
2013 04 06 23 24 20831.34
2013 04 06 23 25 20831.76
2013 04 06 23 26 20831.92
2013 04 06 23 27 20832.21
2013 04 06 23 28 20832.18
2013 04 06 23 29 20832.27
2013 04 06 23 30 20833.04
2013 04 06 23 31 20833.11
2013 04 06 23 32 20833.37
2013 04 06 23 33 20833.18
2013 04 06 23 34 20832.92
2013 04 06 23 35 20833.31
2013 04 06 23 36 20833.32
2013 04 06 23 37 20833.00
2013 04 06 23 38 20832.33
2013 04 06 23 39 20832.01
2013 04 06 23 40 20831.13
2013 04 06 23 41 20830.99
2013 04 06 23 42 20831.11
2013 04 06 23 43 20831.07
2013 04 06 23 44 20831.40
2013 04 06 23 45 20831.45
2013 04 06 23 46 20831.24
2013 04 06 23 47 20831.30
2013 04 06 23 48 20831.28
2013 04 06 23 49 20831.35
2013 04 06 23 50 20831.42
2013 04 06 23 51 20831.14
2013 04 06 23 52 20831.32
2013 04 06 23 53 20831.62
2013 04 06 23 54 20831.44
2013 04 06 23 55 20831.57
2013 04 06 23 56 20831.42
2013 04 06 23 57 20831.23
2013 04 06 23 58 20831.05
2013 04 06 23 59 20831.17
2013 04 07 00 00 20831.13
2013 04 07 00 01 20830.93
2013 04 07 00 02 20831.07
2013 04 07 00 03 20831.19
2013 04 07 00 04 20831.21
2013 04 07 00 05 20831.50
2013 04 07 00 06 20831.38
2013 04 07 00 07 20831.54
2013 04 07 00 08 20831.72
2013 04 07 00 09 20831.89
2013 04 07 00 10 20832.23
2013 04 07 00 11 20832.31
2013 04 07 00 12 20832.26
2013 04 07 00 13 20832.19
2013 04 07 00 14 20831.85
2013 04 07 00 15 20831.51
2013 04 07 00 16 20831.28
2013 04 07 00 17 20831.35
2013 04 07 00 18 20831.33
2013 04 07 00 19 20831.35
2013 04 07 00 20 20831.36
2013 04 07 00 21 20831.54
2013 04 07 00 22 20831.65
2013 04 07 00 23 20831.64
2013 04 07 00 24 20831.52
2013 04 07 00 25 20831.82
2013 04 07 00 26 20831.90
2013 04 07 00 27 20831.81
2013 04 07 00 28 20831.64
2013 04 07 00 29 20831.37
2013 04 07 00 30 20831.30
2013 04 07 00 31 20831.14
2013 04 07 00 32 20831.10
2013 04 07 00 33 20831.14
2013 04 07 00 34 20830.69
2013 04 07 00 35 20830.62
2013 04 07 00 36 20830.76
2013 04 07 00 37 20830.95
2013 04 07 00 38 20831.19
2013 04 07 00 39 20831.20
2013 04 07 00 40 20831.49
2013 04 07 00 41 20831.83
2013 04 07 00 42 20831.79
2013 04 07 00 43 20832.06
2013 04 07 00 44 20832.20
2013 04 07 00 45 20832.07
2013 04 07 00 46 20831.96
2013 04 07 00 47 20831.79
2013 04 07 00 48 20831.63
2013 04 07 00 49 20831.85
2013 04 07 00 50 20832.04
2013 04 07 00 51 20831.94
2013 04 07 00 52 20831.52
2013 04 07 00 53 20831.38
2013 04 07 00 54 20831.04
2013 04 07 00 55 20831.06
2013 04 07 00 56 20831.10
2013 04 07 00 57 20830.93
2013 04 07 00 58 20830.64
2013 04 07 00 59 20830.58
2013 04 07 01 00 20830.16
2013 04 07 01 01 20829.63
2013 04 07 01 02 20829.55
2013 04 07 01 03 20829.69
2013 04 07 01 04 20829.64
2013 04 07 01 05 20829.34
2013 04 07 01 06 20829.13
2013 04 07 01 07 20828.85
2013 04 07 01 08 20828.47
2013 04 07 01 09 20828.28
2013 04 07 01 10 20828.49
2013 04 07 01 11 20828.50
2013 04 07 01 12 20828.57
2013 04 07 01 13 20828.56
2013 04 07 01 14 20828.46
2013 04 07 01 15 20828.57
2013 04 07 01 16 20828.74
2013 04 07 01 17 20828.96
2013 04 07 01 18 20829.12
2013 04 07 01 19 20829.22
2013 04 07 01 20 20829.38
2013 04 07 01 21 20829.58
2013 04 07 01 22 20829.55
2013 04 07 01 23 20829.30
2013 04 07 01 24 20829.14
2013 04 07 01 25 20828.81
2013 04 07 01 26 20828.70
2013 04 07 01 27 20828.29
2013 04 07 01 28 20827.79
2013 04 07 01 29 20827.25
2013 04 07 01 30 20826.27
2013 04 07 01 31 20825.68
2013 04 07 01 32 20825.22
2013 04 07 01 33 20824.72
2013 04 07 01 34 20824.39
2013 04 07 01 35 20824.30
2013 04 07 01 36 20824.08
2013 04 07 01 37 20823.95
2013 04 07 01 38 20823.95
2013 04 07 01 39 20824.09
2013 04 07 01 40 20824.38
2013 04 07 01 41 20824.59
2013 04 07 01 42 20824.80
2013 04 07 01 43 20824.96
2013 04 07 01 44 20825.10
2013 04 07 01 45 20825.23
2013 04 07 01 46 20825.68
2013 04 07 01 47 20825.93
2013 04 07 01 48 20825.87
2013 04 07 01 49 20826.12
2013 04 07 01 50 20826.33
2013 04 07 01 51 20826.58
2013 04 07 01 52 20826.80
2013 04 07 01 53 20827.00
2013 04 07 01 54 20827.08
2013 04 07 01 55 20827.19
2013 04 07 01 56 20827.35
2013 04 07 01 57 20827.37
2013 04 07 01 58 20827.28
2013 04 07 01 59 20827.44
2013 04 07 02 00 20827.54
2013 04 07 02 01 20827.60
2013 04 07 02 02 20827.67
2013 04 07 02 03 20827.70
2013 04 07 02 04 20827.39
2013 04 07 02 05 20826.91
2013 04 07 02 06 20826.60
2013 04 07 02 07 20826.41
2013 04 07 02 08 20826.54
2013 04 07 02 09 20826.66
2013 04 07 02 10 20826.87
2013 04 07 02 11 20827.00
2013 04 07 02 12 20827.06
2013 04 07 02 13 20827.21
2013 04 07 02 14 20827.31
2013 04 07 02 15 20827.25
2013 04 07 02 16 20827.46
2013 04 07 02 17 20827.71
2013 04 07 02 18 20827.90
2013 04 07 02 19 20828.00
2013 04 07 02 20 20827.91
2013 04 07 02 21 20827.88
2013 04 07 02 22 20828.14
2013 04 07 02 23 20828.20
2013 04 07 02 24 20827.89
2013 04 07 02 25 20828.18
2013 04 07 02 26 20828.22
2013 04 07 02 27 20828.07
2013 04 07 02 28 20828.08
2013 04 07 02 29 20828.03
2013 04 07 02 30 20828.05
2013 04 07 02 31 20828.09
2013 04 07 02 32 20828.02
2013 04 07 02 33 20827.91
2013 04 07 02 34 20827.90
2013 04 07 02 35 20827.90
2013 04 07 02 36 20827.96
2013 04 07 02 37 20827.97
2013 04 07 02 38 20828.20
2013 04 07 02 39 20828.28
2013 04 07 02 40 20828.23
2013 04 07 02 41 20827.84
2013 04 07 02 42 20827.55
2013 04 07 02 43 20827.29
2013 04 07 02 44 20826.94
2013 04 07 02 45 20826.65
2013 04 07 02 46 20826.38
2013 04 07 02 47 20825.95
2013 04 07 02 48 20825.53
2013 04 07 02 49 20825.22
2013 04 07 02 50 20824.98
2013 04 07 02 51 20824.85
2013 04 07 02 52 20824.55
2013 04 07 02 53 20824.35
2013 04 07 02 54 20824.19
2013 04 07 02 55 20823.94
2013 04 07 02 56 20823.57
2013 04 07 02 57 20823.60
2013 04 07 02 58 20823.39
2013 04 07 02 59 20823.49
2013 04 07 03 00 20823.38
2013 04 07 03 01 20823.33
2013 04 07 03 02 20823.25
2013 04 07 03 03 20823.01
2013 04 07 03 04 20823.02
2013 04 07 03 05 20823.01
2013 04 07 03 06 20822.99
2013 04 07 03 07 20822.86
2013 04 07 03 08 20822.96
2013 04 07 03 09 20822.97
2013 04 07 03 10 20822.95
2013 04 07 03 11 20822.95
2013 04 07 03 12 20822.65
2013 04 07 03 13 20822.63
2013 04 07 03 14 20822.70
2013 04 07 03 15 20822.33
2013 04 07 03 16 20822.36
2013 04 07 03 17 20821.90
2013 04 07 03 18 20821.57
2013 04 07 03 19 20821.25
2013 04 07 03 20 20820.83
2013 04 07 03 21 20821.05
2013 04 07 03 22 20820.98
2013 04 07 03 23 20820.71
2013 04 07 03 24 20820.65
2013 04 07 03 25 20820.61
2013 04 07 03 26 20820.42
2013 04 07 03 27 20820.32
2013 04 07 03 28 20820.33
2013 04 07 03 29 20820.33
2013 04 07 03 30 20820.32
2013 04 07 03 31 20820.33
2013 04 07 03 32 20820.39
2013 04 07 03 33 20820.56
2013 04 07 03 34 20820.75
2013 04 07 03 35 20821.19
2013 04 07 03 36 20821.44
2013 04 07 03 37 20821.63
2013 04 07 03 38 20821.81
2013 04 07 03 39 20821.62
2013 04 07 03 40 20821.67
2013 04 07 03 41 20821.71
2013 04 07 03 42 20822.04
2013 04 07 03 43 20822.12
2013 04 07 03 44 20821.88
2013 04 07 03 45 20821.89
2013 04 07 03 46 20822.03
2013 04 07 03 47 20822.01
2013 04 07 03 48 20821.83
2013 04 07 03 49 20821.93
2013 04 07 03 50 20821.83
2013 04 07 03 51 20821.77
2013 04 07 03 52 20821.97
2013 04 07 03 53 20822.26
2013 04 07 03 54 20822.69
2013 04 07 03 55 20822.40
2013 04 07 03 56 20822.40
2013 04 07 03 57 20822.33
2013 04 07 03 58 20822.28
2013 04 07 03 59 20822.40
2013 04 07 04 00 20822.39
2013 04 07 04 01 20822.37
2013 04 07 04 02 20822.10
2013 04 07 04 03 20822.31
2013 04 07 04 04 20822.55
2013 04 07 04 05 20822.38
2013 04 07 04 06 20822.89
2013 04 07 04 07 20822.35
2013 04 07 04 08 20822.74
2013 04 07 04 09 20823.09
2013 04 07 04 10 20822.92
2013 04 07 04 11 20822.72
2013 04 07 04 12 20822.81
2013 04 07 04 13 20822.62
2013 04 07 04 14 20822.24
2013 04 07 04 15 20822.11
2013 04 07 04 16 20822.20
2013 04 07 04 17 20822.82
2013 04 07 04 18 20822.96
2013 04 07 04 19 20823.50
2013 04 07 04 20 20822.99
2013 04 07 04 21 20823.07
2013 04 07 04 22 20822.63
2013 04 07 04 23 20822.40
2013 04 07 04 24 20822.19
2013 04 07 04 25 20822.79
2013 04 07 04 26 20823.98
2013 04 07 04 27 20822.73
2013 04 07 04 28 20823.75
2013 04 07 04 29 20823.89
2013 04 07 04 30 20824.49
2013 04 07 04 31 20825.52
2013 04 07 04 32 20824.67
2013 04 07 04 33 20825.24
2013 04 07 04 34 20825.65
2013 04 07 04 35 20826.63
2013 04 07 04 36 20826.16
2013 04 07 04 37 20825.71
2013 04 07 04 38 20826.30
2013 04 07 04 39 20826.49
2013 04 07 04 40 20826.32
2013 04 07 04 41 20826.19
2013 04 07 04 42 20826.47
2013 04 07 04 43 20826.69
2013 04 07 04 44 20826.64
2013 04 07 04 45 20826.36
2013 04 07 04 46 20826.04
2013 04 07 04 47 20826.32
2013 04 07 04 48 20826.59
2013 04 07 04 49 20826.83
2013 04 07 04 50 20827.02
2013 04 07 04 51 20827.28
2013 04 07 04 52 20827.22
2013 04 07 04 53 20827.28
2013 04 07 04 54 20827.14
2013 04 07 04 55 20826.92
2013 04 07 04 56 20826.58
2013 04 07 04 57 20826.20
2013 04 07 04 58 20825.68
2013 04 07 04 59 20825.28
2013 04 07 05 00 20825.21
2013 04 07 05 01 20825.17
2013 04 07 05 02 20825.15
2013 04 07 05 03 20824.97
2013 04 07 05 04 20824.97
2013 04 07 05 05 20825.02
2013 04 07 05 06 20824.81
2013 04 07 05 07 20824.76
2013 04 07 05 08 20824.52
2013 04 07 05 09 20824.38
2013 04 07 05 10 20824.15
2013 04 07 05 11 20823.96
2013 04 07 05 12 20823.82
2013 04 07 05 13 20823.51
2013 04 07 05 14 20823.25
2013 04 07 05 15 20823.00
2013 04 07 05 16 20822.79
2013 04 07 05 17 20822.63
2013 04 07 05 18 20822.48
2013 04 07 05 19 20822.39
2013 04 07 05 20 20822.06
2013 04 07 05 21 20821.84
2013 04 07 05 22 20821.71
2013 04 07 05 23 20821.59
2013 04 07 05 24 20821.49
2013 04 07 05 25 20821.39
2013 04 07 05 26 20821.07
2013 04 07 05 27 20820.86
2013 04 07 05 28 20820.74
2013 04 07 05 29 20820.46
2013 04 07 05 30 20820.14
2013 04 07 05 31 20819.94
2013 04 07 05 32 20819.95
2013 04 07 05 33 20819.81
2013 04 07 05 34 20819.69
2013 04 07 05 35 20819.45
2013 04 07 05 36 20819.35
2013 04 07 05 37 20819.25
2013 04 07 05 38 20819.25
2013 04 07 05 39 20819.03
2013 04 07 05 40 20818.99
2013 04 07 05 41 20819.03
2013 04 07 05 42 20819.09
2013 04 07 05 43 20819.11
2013 04 07 05 44 20819.01
2013 04 07 05 45 20818.91
2013 04 07 05 46 20818.97
2013 04 07 05 47 20818.93
2013 04 07 05 48 20818.92
2013 04 07 05 49 20819.02
2013 04 07 05 50 20818.96
2013 04 07 05 51 20818.85
2013 04 07 05 52 20818.81
2013 04 07 05 53 20818.80
2013 04 07 05 54 20818.92
2013 04 07 05 55 20819.08
2013 04 07 05 56 20819.25
2013 04 07 05 57 20819.35
2013 04 07 05 58 20819.45
2013 04 07 05 59 20819.28
2013 04 07 06 00 20818.99
2013 04 07 06 01 20818.64
2013 04 07 06 02 20818.25
2013 04 07 06 03 20817.95
2013 04 07 06 04 20817.76
2013 04 07 06 05 20817.65
2013 04 07 06 06 20817.58
2013 04 07 06 07 20817.53
2013 04 07 06 08 20817.33
2013 04 07 06 09 20817.11
2013 04 07 06 10 20817.26
2013 04 07 06 11 20817.34
2013 04 07 06 12 20817.48
2013 04 07 06 13 20817.57
2013 04 07 06 14 20817.61
2013 04 07 06 15 20817.60
2013 04 07 06 16 20817.62
